Hora,Precio
1666825200,90.1
1666828800,96.63
1666832400,97.52
1666836000,97.92
1666839600,91.72
1666843200,90.0
1666846800,95.0
1666850400,110.0
1666854000,135.0
1666857600,172.32
1666861200,143.38
1666864800,128.92
1666868400,118.81
1666872000,104.67
1666875600,100.65
1666879200,93.0
1666882800,90.1
1666886400,90.26
1666890000,107.74
1666893600,137.31
1666897200,151.0
1666900800,138.3
1666904400,131.37
1666908000,124.36
1666911600,101.1
1666915200,90.31
1666918800,89.64
1666922400,88.02
1666926000,88.02
1666929600,88.6
1666933200,90.1
1666936800,111.33
1666940400,132.25
1666944000,140.0
1666947600,137.89
1666951200,130.3
1666954800,114.94
1666958400,106.13
1666962000,101.03
1666965600,100.5
1666969200,93.66
1666972800,105.25
1666976400,124.35
1666980000,133.31
1666983600,135.31
1666987200,132.96
1666990800,128.92
1666994400,105.82
1666998000,94.38
1667001600,93.85
1667005200,92.77
1667008800,90.41
1667012400,87.98
1667016000,87.0
1667019600,86.57
1667023200,89.33
1667026800,101.96
1667030400,115.04
1667034000,109.0
1667037600,95.48
1667041200,87.0
1667044800,84.0
1667048400,80.9
1667052000,83.6
1667055600,84.6
1667059200,85.2
1667062800,105.78
1667066400,131.31
1667070000,133.41
1667073600,130.96
1667077200,131.31
1667080800,125.96
1667084400,120.0
1667088000,139.17
1667091600,105.1
1667095200,100.9
1667095200,100.25
1667098800,100.0
1667102400,98.5
1667106000,98.98
1667109600,103.5
1667113200,110.27
1667116800,114.0
1667120400,135.0
1667124000,138.34
1667127600,132.12
1667131200,131.82
1667134800,132.12
1667138400,125.69
1667142000,124.61
1667145600,140.2
1667149200,156.0
1667152800,170.38
1667156400,200.0
1667160000,225.35
1667163600,209.27
1667167200,157.31
1667170800,141.73
1667174400,161.31
1667178000,150.0
1667181600,116.32
1667185200,114.6
1667188800,115.07
1667192400,124.17
1667196000,145.96
1667199600,166.56
1667203200,168.0
1667206800,153.3
1667210400,143.35
1667214000,141.95
1667217600,141.96
1667221200,145.96
1667224800,155.0
1667228400,169.15
1667232000,166.78
1667235600,180.0
1667239200,183.26
1667242800,185.0
1667246400,231.69
1667250000,250.0
1667253600,220.0
1667257200,208.36
1667260800,140.0
1667264400,125.4
1667268000,100.53
1667271600,100.43
1667275200,98.0
1667278800,93.7
1667282400,93.7
1667286000,93.1
1667289600,93.7
1667293200,95.92
1667296800,89.74
1667300400,82.0
1667304000,85.91
1667307600,80.88
1667311200,81.1
1667314800,85.0
1667318400,96.39
1667322000,121.73
1667325600,133.79
1667329200,136.0
1667332800,178.59
1667336400,180.0
1667340000,139.49
1667343600,122.59
1667347200,108.6
1667350800,105.64
1667354400,101.04
1667358000,101.01
1667361600,101.04
1667365200,102.2
1667368800,120.0
1667372400,144.41
1667376000,152.29
1667379600,129.0
1667383200,115.3
1667386800,106.3
1667390400,105.33
1667394000,103.54
1667397600,107.74
1667401200,107.28
1667404800,125.72
1667408400,166.29
1667412000,180.0
1667415600,177.65
1667419200,189.0
1667422800,146.69
1667426400,120.53
1667430000,107.0
1667433600,120.0
1667437200,104.11
1667440800,98.7
1667444400,93.7
1667448000,90.91
1667451600,92.52
1667455200,97.56
1667458800,110.81
1667462400,130.0
1667466000,120.46
1667469600,109.41
1667473200,112.1
1667476800,125.5
1667480400,129.07
1667484000,133.3
1667487600,133.3
1667491200,139.22
1667494800,144.11
1667498400,173.52
1667502000,155.33
1667505600,137.41
1667509200,132.2
1667512800,128.49
1667516400,113.72
1667520000,151.15
1667523600,147.25
1667527200,146.15
1667530800,135.3
1667534400,122.13
1667538000,135.27
1667541600,154.74
1667545200,166.77
1667548800,166.46
1667552400,154.92
1667556000,139.89
1667559600,123.27
1667563200,118.0
1667566800,112.8
1667570400,112.44
1667574000,112.58
1667577600,139.59
1667581200,158.42
1667584800,179.38
1667588400,217.74
1667592000,195.58
1667595600,187.0
1667599200,174.0
1667602800,159.78
1667606400,146.67
1667610000,133.79
1667613600,118.76
1667617200,114.99
1667620800,114.99
1667624400,114.99
1667628000,114.36
1667631600,120.0
1667635200,118.6
1667638800,110.5
1667642400,107.04
1667646000,102.58
1667649600,106.46
1667653200,109.2
1667656800,108.48
1667660400,107.04
1667664000,113.8
1667667600,157.27
1667671200,170.0
1667674800,163.29
1667678400,149.99
1667682000,148.49
1667685600,129.0
1667689200,114.72
1667692800,138.34
1667696400,130.36
1667700000,110.94
1667703600,96.09
1667707200,92.6
1667710800,96.09
1667714400,96.11
1667718000,102.04
1667721600,98.87
1667725200,92.61
1667728800,90.93
1667732400,94.24
1667736000,92.1
1667739600,95.16
1667743200,96.4
1667746800,97.38
1667750400,103.99
1667754000,134.08
1667757600,155.61
1667761200,144.59
1667764800,144.01
1667768400,147.7
1667772000,140.0
1667775600,133.31
1667779200,142.95
1667782800,103.8
1667786400,103.2
